,LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender
644,90900.0,KAHULUI,,96732.0,813110.0,non-profit organization,Unanswered,Unanswered,Unanswered,Y,10.0,2020-04-07,Central Pacific Bank
645,37400.0,KAPAA,HI,96746.0,812990.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,3.0,2020-04-11,Central Pacific Bank
646,2840.0,HONOLULU,HI,96816.0,541310.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank
647,42250.0,Honolulu,Hawaii,96819.0,236115.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/02/2020,Celtic Bank Corporation
648,8750.0,honolulu,HI,96814.0,541990.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,WebBank
649,22800.0,KAUNAKAKAI,HI,96748.0,722513.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,7.0,05/14/2020,"American Savings Bank, FSB"
650,40000.0,HONOLULU,,96826.0,722513.0,CORPORATION,Asian,Male Owned,Non-Veteran,,9.0,04/11/2020,"American Savings Bank, FSB"
651,5465.0,HONOLULU,HI,96813.0,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/15/2020,Bank of Hawaii
652,20000.0,KIHEI,,96753.0,425110.0,LLC,Unanswered,Unanswered,Unanswered,,1.0,04/09/2020,Central Pacific Bank
653,7805.0,Kahului,HI,96732.0,311991.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,07/29/2020,"Fundbox, Inc."
654,14700.0,HONOLULU,HI,96817.0,611710.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank
655,126900.0,WAILUKU,Hawaii,96793.0,238290.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,04/07/2020,First Hawaiian Bank
656,29500.0,HONOLULU,Hawaii,96814.0,812112.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,Central Pacific Bank
657,41200.0,KAPOLEI,Hawaii,96707.0,621399.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,5.0,04/15/2020,Central Pacific Bank
658,49297.0,Makawao,,,236115.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,,2020-06-16,Celtic Bank Corporation
659,28800.0,Paauilo,Hawaii,96776.0,112111.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
660,12697.0,HONOLULU,Hawaii,96817.0,453220.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-04-27,Bank of Hawaii
661,19214.0,Honoluu,HI,96816.0,611610.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,2020-04-30,First Hawaiian Bank
662,131980.0,WAHIAWA,HI,96786.0,238220.0,Corporation,Unanswered,Unanswered,Unanswered,,24.0,2020-05-12,Bank of Hawaii
663,30000.0,KAMUELA,,96743.0,453920.0,CORPORATION,Unanswered,Unanswered,Unanswered,,2.0,04/14/2020,First Hawaiian Bank
664,12400.0,LAHAINA,HI,96761.0,448310.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,2020-04-11,"American Savings Bank, FSB"
665,35000.0,WAIANAE,HI,96792.0,722511.0,corporation,Unanswered,Unanswered,Unanswered,,11.0,04/11/2020,First Hawaiian Bank
666,10453.0,HONOLULU,Hawaii,96813.0,445210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,05/13/2020,Intuit Financing Inc.
667,11570.0,KANEOHE,Hawaii,96744.0,445110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,2020-04-27,Bank of Hawaii
668,29775.0,ihei,HI,,236115.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/18/2020,Celtic Bank Corporation
669,13657.5,HAIKU,HI,96708.0,325611.0,corporation,Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,First Hawaiian Bank
670,72700.0,HONOLULU,,96816.0,531190.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,2020-04-30,Central Pacific Bank
671,61192.0,Honolulu,HI,96817.0,811121.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/30/2020,First Hawaiian Bank
672,4400.0,HONOLULU,,96817.0,561510.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,2020-04-06,"American Savings Bank, FSB"
673,20900.0,Honolulu,,,531210.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank
674,87725.0,HALEIWA,HI,96712.0,531210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii
675,12712.0,Honolulu,HI,96819.0,453110.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,"Kabbage, Inc."
676,20800.0,KAPOLEI,,96707.0,531210.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,2020-05-02,"American Savings Bank, FSB"
677,99392.0,KANEOHE,,96744.0,111219.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,2020-05-04,Bank of Hawaii
678,52000.0,HONOLULU,,96826.0,453210.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/07/2020,First Hawaiian Bank
679,11250.0,Honolulu,HI,96795.0,236118.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/05/2020,Central Pacific Bank
680,22900.0,HONOLULU,,96826.0,999990.0,CORPORATION,Unanswered,Unanswered,Unanswered,,8.0,2020-04-06,"American Savings Bank, FSB"
681,21100.0,Honolulu,Hawaii,96814.0,531210.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/13/2020,Central Pacific Bank
682,3310.0,Kailua Kona,Hawaii,96740.0,721199.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,2020-05-21,First Hawaiian Bank
683,2677.5,Kihei,HI,96753.0,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/16/2020,Celtic Bank Corporation
684,20800.0,HONOLULU,Hawaii,,488999.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-04-30,"American Savings Bank, FSB"
685,18500.0,Honolulu,HI,96815.0,423940.0,corporation,Asian,Male Owned,Non-Veteran,,1.0,04/28/2020,Hawaii National Bank
686,16625.62,HONOLULU,Hawaii,96816.0,454390.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-07-30,Cross River Bank
687,16875.0,HONOLULU,Hawaii,,448190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,2020-04-27,Bank of Hawaii
688,7300.0,Kapaa,,,531110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-01,Central Pacific Bank
689,21100.0,HONOLULU,,96813.0,541199.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/13/2020,Central Pacific Bank
690,20833.0,Honolulu,HI,96814.0,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,2020-05-16,First Hawaiian Bank
691,15965.0,KALAHEO,HI,96741.0,238350.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,Bank of Hawaii
692,14500.0,Honolulu,,96816.0,541110.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,"American Savings Bank, FSB"
693,84500.0,HILO,,96720.0,541940.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15.0,2020-04-11,First Hawaiian Bank
694,17655.0,Makawao,,96768.0,541310.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,2020-06-02,Central Pacific Bank
695,17800.0,Haiku,Hawaii,96708.0,811111.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/30/2020,"American Savings Bank, FSB"
696,101610.0,HONOLULU,HI,96813.0,621111.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii
697,27500.0,LIHUE,HI,96766.0,531311.0,Corporation,Unanswered,Male Owned,Non-Veteran,,2.0,2020-04-30,First Hawaiian Bank
698,130800.0,WAIPAHU,Hawaii,96797.0,424490.0,Corporation,Asian,Male Owned,Non-Veteran,,23.0,2020-04-06,Central Pacific Bank
699,4300.0,HONOLULU,Hawaii,96813.0,624410.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-04-14,Central Pacific Bank
700,43505.0,EWA BEACH,Hawaii,96706.0,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-04-27,Bank of Hawaii
701,6486.0,Kula,HI,96790.0,711130.0,Corp,Unanswered,Unanswered,Unanswered,,1.0,07/23/2020,"Kabbage, Inc."
702,31300.0,KAPOLEI,,96707.0,713940.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,3.0,2020-04-29,"American Savings Bank, FSB"
703,98685.0,HONOLULU,HI,96819.0,423330.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13.0,2020-05-18,Bank of Hawaii
704,9207.0,HONOLULU,Hawaii,96817.0,445210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,07/28/2020,Intuit Financing Inc.
705,20800.0,HONOLULU,HI,96817.0,621112.0,corporation,Unanswered,Unanswered,Unanswered,,1.0,2020-04-06,Bank of Hawaii
706,9479.0,Kapolei,,,541512.0,CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,2020-08-06,"Kabbage, Inc."
707,76400.0,KAHULUI,Hawaii,96732.0,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,05/08/2020,"American Savings Bank, FSB"
708,60000.0,HONOLULU,Hawaii,96813.0,531320.0,Corp,Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii
709,25000.0,KAILUA,Hawaii,96734.0,524210.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,"American Savings Bank, FSB"
710,72697.0,HILO,HI,96720.0,562111.0,Corporation,Unanswered,Unanswered,Unanswered,,,2020-05-01,CU Hawaii FCU
711,25121.0,Honolulu,Hawaii,96813.0,621111.0,corporation,Unanswered,Unanswered,Unanswered,,1.0,2020-04-30,First Hawaiian Bank
712,45000.0,Honolulu,Hawaii,96819.0,722513.0,Corp,Asian,Male Owned,Non-Veteran,,7.0,2020-04-28,Hawaii National Bank
713,125392.5,Honolulu,,96814.0,621210.0,LLC,Unanswered,Unanswered,Unanswered,,7.0,2020-04-30,First Hawaiian Bank
714,12500.0,HONOLULU,HI,,238220.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-04-11,Central Pacific Bank
715,31800.0,KANEOHE,HI,96744.0,311919.0,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,3.0,04/04/2020,"American Savings Bank, FSB"
716,25000.0,KULA,,96790.0,531311.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/07/2020,Central Pacific Bank
717,20833.0,HONOLULU,Hawaii,96819.0,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/26/2020,Central Pacific Bank
718,20038.75,HONOLULU,HI,96825.0,611699.0,limited  liability company(llc),Asian,Female Owned,Unanswered,,1.0,2020-04-28,HawaiiUSA FCU
719,15000.0,KAPOLEI,HI,96707.0,531210.0,CORPORATION,Unanswered,Unanswered,Unanswered,,2.0,2020-04-05,Central Pacific Bank
720,17100.0,HONOLULU,HI,96816.0,922130.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,3.0,04/07/2020,Central Pacific Bank
721,52320.0,HONOLULU,Hawaii,96815.0,561510.0,Corporation,Unanswered,Unanswered,Unanswered,,,2020-04-13,Bank of Hawaii
722,26000.0,HONOLULU,Hawaii,96813.0,524210.0,corporation,Unanswered,Unanswered,Unanswered,,3.0,2020-04-15,First Hawaiian Bank
723,5700.0,HONOLULU,HI,96816.0,424990.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Central Pacific Bank
724,37862.5,Waikoloa,HI,96738.0,813312.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4.0,2020-05-01,First Hawaiian Bank
725,12500.0,Mililani,HI,96789.0,722320.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/26/2020,MBE Capital Partners
726,9400.0,HONOLULUnolulu,Hawaii,96813.0,621399.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,2020-04-16,Central Pacific Bank
727,14928.8,KAILUA KONA,,96745.0,423320.0,corporation,Unanswered,Unanswered,Unanswered,,2.0,2020-08-07,HawaiiUSA FCU
728,110000.0,KEALAKEKUA,,96750.0,722511.0,corporation,Unanswered,Unanswered,Unanswered,,23.0,04/28/2020,"American Savings Bank, FSB"
729,18000.0,WAIPAHU,HI,96797.0,424320.0,CORPORATION,Unanswered,Unanswered,Unanswered,,3.0,2020-04-11,HawaiiUSA FCU
730,20833.0,Honolulu,HI,96825.0,541519.0,SEI,Hispanic,Male Owned,Non-Veteran,,1.0,2020-08-04,"Kabbage, Inc."
731,17620.0,WAIKOLOA,Hawaii,96738.0,561720.0,SP,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank
732,17685.0,Honolulu,Hawaii,96826.0,453998.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,3.0,2020-05-26,Cross River Bank
733,20830.0,HONOLULU,HI,96813.0,541110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-04-12,Bank of Hawaii
734,38400.0,HONOLULU,Hawaii,96819.0,811198.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,2020-04-09,Central Pacific Bank
735,10600.0,HONOLULU,,96815.0,722513.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,4.0,2020-05-09,"American Savings Bank, FSB"
736,31200.0,HONOLULU,Hawaii,96826.0,424940.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,2020-04-08,Central Pacific Bank
737,2450.0,HONOLULU,HI,,722513.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,,2020-06-16,Bank of Hawaii
738,40020.0,KIHEI,Hawaii,96753.0,813990.0,LLC,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii
739,27565.0,Kahului,,96732.0,811111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-05-02,First Hawaiian Bank
740,3500.0,Kailua Kona,,96740.0,238220.0,corporation,Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,First Hawaiian Bank
741,72500.0,HONOLULU,HI,96817.0,425120.0,CORPORATION,Unanswered,Unanswered,Unanswered,,14.0,04/06/2020,"American Savings Bank, FSB"
742,16900.0,Honolulu,Hawaii,96821.0,541613.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,1.0,05/15/2020,Hawaii National Bank
743,45400.0,HONOLULU,HI,96817.0,453110.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,7.0,2020-04-09,Hawaii National Bank
744,34000.0,KIHEI,,96753.0,721199.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,06/12/2020,"American Savings Bank, FSB"
745,129500.0,WAILUKU,HI,96793.0,711310.0,Professional Association,Unanswered,Unanswered,Unanswered,,8.0,04/05/2020,Bank of Hawaii
746,25910.15,LIHUE,Hawaii,96766.0,541110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,2020-04-15,Bank of Alma
747,27500.0,KAILUA,HI,96734.0,236115.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,3.0,2020-04-12,"American Savings Bank, FSB"
748,9700.0,Volcano,Hawaii,96785.0,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,2020-05-01,Central Pacific Bank
749,3100.0,HONOLULU,,96818.0,485310.0,SELF-EMPLOYED INDIVIDUALS,Asian,Male Owned,Non-Veteran,,1.0,2020-04-30,Ohana Pacific Bank
750,17500.0,AIEA,,96701.0,524210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank
751,13600.0,HONOLULU,,96822.0,522390.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,Central Pacific Bank
752,67500.0,HONOLULU,Hawaii,,722513.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/07/2020,Central Pacific Bank
753,8075.0,Haiku,Hawaii,,236118.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,WebBank
754,31527.0,Mililani,,96789.0,237310.0,corporation,Unanswered,Unanswered,Unanswered,,4.0,04/30/2020,First Hawaiian Bank
755,76585.0,Hilo,,96720.0,621111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8.0,2020-04-16,First Hawaiian Bank
756,57900.0,AIEA,HI,96701.0,453220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14.0,05/07/2020,"American Savings Bank, FSB"
757,8440.0,Honolulu,HI,96816.0,485320.0,SELF-EMPLOYED INDIVIDUALS,Unanswered,Unanswered,Unanswered,,0.0,05/13/2020,Central Pacific Bank
758,39290.0,KEAAU,,96749.0,236115.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,2020-04-10,Bank of Hawaii
759,17200.0,HONOLULU,HI,96825.0,621999.0,SEI,Unanswered,Unanswered,Unanswered,,26.0,04/14/2020,Central Pacific Bank
760,7100.0,KAPOLEI,,96707.0,621210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/11/2020,"American Savings Bank, FSB"
761,99425.0,Aiea,,96701.0,238310.0,Partnership,Asian,Unanswered,Unanswered,,7.0,2020-06-26,"Kabbage, Inc."
762,6700.0,HONOLULU,HI,96822.0,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-04-29,"American Savings Bank, FSB"
763,7200.0,HONOLULU,HI,96825.0,541213.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,2020-04-11,Central Pacific Bank
764,85612.0,HAUULA,,96717.0,722513.0,Corporation,White,Male Owned,Non-Veteran,,,04/15/2020,Bank of Hawaii
765,92200.0,HONOLULU,HI,,811420.0,Corporation,Unanswered,Male Owned,Non-Veteran,,7.0,2020-04-06,"American Savings Bank, FSB"
766,38000.0,HILO,Hawaii,96720.0,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/10/2020,"American Savings Bank, FSB"
767,27790.0,Honolulu,,96837.0,532490.0,Corp,Unanswered,Unanswered,Unanswered,,2.0,2020-05-01,First Hawaiian Bank
768,14000.0,WAILUKU,HI,96793.0,561510.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/08/2020,Central Pacific Bank
769,12583.0,LAWAI,Hawaii,96765.0,531311.0,SP,Unanswered,Unanswered,Unanswered,,1.0,2020-05-04,First Hawaiian Bank
770,42880.0,KAPOLEI,HI,96707.0,722513.0,LLC,Unanswered,Unanswered,Unanswered,,8.0,04/27/2020,Bank of Hawaii
771,13500.0,KAILUA KONA,Hawaii,96740.0,451110.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
772,136100.0,HONOLULU,,,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,8.0,2020-04-06,Bank of Hawaii
773,69100.0,HONOLULU,HI,96818.0,339999.0,CORPORATION,Unanswered,Unanswered,Unanswered,,14.0,04/05/2020,"American Savings Bank, FSB"
774,108400.0,LAHAINA,Hawaii,96761.0,453920.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,7.0,2020-04-10,First Hawaiian Bank
775,32500.0,KURTISTOWN,Hawaii,96760.0,562991.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/24/2020,Bank of Hawaii
776,20100.0,MILILANI,,96789.0,541213.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank
777,39650.0,Honolulu,,96825.0,812910.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/30/2020,First Hawaiian Bank
778,4300.0,HONOLULU,Hawaii,96821.0,541921.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
779,13400.0,KAILUA,HI,96734.0,531210.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/11/2020,Central Pacific Bank
780,43112.5,Honolulu,HI,96816.0,812310.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15.0,04/28/2020,First Hawaiian Bank
781,15000.0,KAPOLEI,,96709.0,812199.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,42.0,2020-04-08,Central Pacific Bank
782,4300.0,LIHUE,HI,96766.0,722515.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,"American Savings Bank, FSB"
783,5000.0,HONOLULU,Hawaii,96813.0,541110.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,16.0,2020-04-28,Central Pacific Bank
784,18912.0,Aiea,Hawaii,96701.0,531120.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,2020-05-01,Central Pacific Bank
785,3400.0,HONOLULU,Hawaii,96815.0,812990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14.0,04/03/2020,Central Pacific Bank
786,44385.0,KAHULUI,HI,96732.0,423990.0,Corporation,Unanswered,Male Owned,Non-Veteran,,9.0,2020-04-27,Bank of Hawaii
787,6000.0,HONOLULU,Hawaii,96818.0,812111.0,IC,Unanswered,Unanswered,Unanswered,,0.0,2020-04-28,"American Savings Bank, FSB"
788,27500.0,LAHAINA,,96761.0,453220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,2020-04-04,Central Pacific Bank
789,117100.0,HONOLULU,Hawaii,96819.0,488410.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,20.0,05/01/2020,"American Savings Bank, FSB"
790,1000.0,Honolulu,HI,96817.0,485310.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0.0,2020-05-23,Celtic Bank Corporation
791,27010.0,KANEOHE,,96744.0,423940.0,corporation,Unanswered,Unanswered,Unanswered,,8.0,2020-05-15,Bank of Hawaii
792,62992.0,HONOLULU,Hawaii,96815.0,722511.0,Corp,Unanswered,Unanswered,Unanswered,,21.0,04/27/2020,Bank of Hawaii
793,1085.0,PAHOA,HI,96778.0,445110.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,,05/08/2020,CU Hawaii FCU
794,30785.0,Honolulu,Hawaii,96821.0,111421.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6.0,2020-04-28,First Hawaiian Bank
795,31500.0,WAILUKU,,96793.0,541110.0,P,Unanswered,Unanswered,Unanswered,,4.0,04/28/2020,First Hawaiian Bank
796,10325.0,Kihei,Hawaii,96753.0,541921.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,2020-05-01,WebBank
797,63800.0,LAHAINA,,96761.0,812990.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,8.0,04/10/2020,City National Bank
798,30000.0,Lahaina,HI,96761.0,722515.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,2020-05-01,WebBank
799,75700.0,PUKALANI,HI,96768.0,621210.0,CORPORATION,Unanswered,Unanswered,Unanswered,,8.0,2020-04-28,Bank of Hawaii
800,48875.0,KAHUKU,,96731.0,424480.0,S-Corp,Unanswered,Unanswered,Unanswered,,8.0,06/12/2020,First Hawaiian Bank
801,9300.0,KAILUA KONA,HI,96740.0,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,2020-05-11,"American Savings Bank, FSB"
802,30000.0,HONOLULU,HI,96817.0,451140.0,Corp,Unanswered,Unanswered,Unanswered,,3.0,2020-04-10,Central Pacific Bank
803,124600.0,HONOLULU,,96816.0,721199.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,11.0,04/15/2020,First Hawaiian Bank
804,14615.0,Hilo,,96720.0,531210.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,2020-06-29,MBE Capital Partners
805,12500.0,Kilauea,,96754.0,541940.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/20/2020,First Hawaiian Bank
806,20833.0,Kihei,Hawaii,96753.0,711510.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/05/2020,Cross River Bank
807,29000.0,HONOLULU,Hawaii,96817.0,621111.0,Corp,Asian,Male Owned,Non-Veteran,,5.0,2020-04-07,Central Pacific Bank
808,4170.2,KOLOA,HI,96756.0,561720.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,05/05/2020,Kaua'i Government Employees' FCU
809,12227.0,PAIA,HI,96779.0,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,05/10/2020,Bank of Hawaii
810,19925.0,MILILANI,HI,96789.0,236115.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,6.0,2020-04-27,Bank of Hawaii
