LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender
22800.0,KAUNAKAKAI,HI,96748,722513.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,7.0,05/14/2020,"American Savings Bank, FSB"
40000.0,HONOLULU,,96826,722513.0,CORPORATION,Asian,Male Owned,Non-Veteran,,9.0,04/11/2020,"American Savings Bank, FSB"
5465.0,HONOLULU,HI,96813,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/15/2020,Bank of Hawaii
20000.0,KIHEI,,96753,425110.0,LLC,Unanswered,Unanswered,Unanswered,,1.0,04/09/2020,Central Pacific Bank
7805.0,Kahului,HI,96732,311991.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,07/29/2020,"Fundbox, Inc."
14700.0,HONOLULU,HI,96817,611710.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank
126900.0,WAILUKU,Hawaii,96793,238290.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,04/07/2020,First Hawaiian Bank
29500.0,HONOLULU,Hawaii,96814,812112.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/14/2020,Central Pacific Bank
41200.0,KAPOLEI,Hawaii,96707,621399.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,5.0,04/15/2020,Central Pacific Bank
49297.0,Makawao,,,236115.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,,06/16/2020,Celtic Bank Corporation
28800.0,Paauilo,Hawaii,96776,112111.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
12697.0,HONOLULU,Hawaii,96817,453220.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,Bank of Hawaii
19214.0,Honoluu,HI,96816,611610.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,First Hawaiian Bank
131980.0,WAHIAWA,HI,96786,238220.0,Corporation,Unanswered,Unanswered,Unanswered,,24.0,05/12/2020,Bank of Hawaii
30000.0,KAMUELA,,96743,453920.0,CORPORATION,Unanswered,Unanswered,Unanswered,,2.0,04/14/2020,First Hawaiian Bank
12400.0,LAHAINA,HI,96761,448310.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/11/2020,"American Savings Bank, FSB"
35000.0,WAIANAE,HI,96792,722511.0,corporation,Unanswered,Unanswered,Unanswered,,11.0,04/11/2020,First Hawaiian Bank
10453.0,HONOLULU,Hawaii,96813,445210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,05/13/2020,Intuit Financing Inc.
11570.0,KANEOHE,Hawaii,96744,445110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/27/2020,Bank of Hawaii
29775.0,ihei,HI,,236115.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/18/2020,Celtic Bank Corporation
13657.5,HAIKU,HI,96708,325611.0,corporation,Unanswered,Unanswered,Unanswered,,3.0,04/28/2020,First Hawaiian Bank
72700.0,HONOLULU,,96816,531190.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
61192.0,Honolulu,HI,96817,811121.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/30/2020,First Hawaiian Bank
4400.0,HONOLULU,,96817,561510.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/06/2020,"American Savings Bank, FSB"
20900.0,Honolulu,,,531210.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0.0,05/08/2020,Central Pacific Bank
87725.0,HALEIWA,HI,96712,531210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/14/2020,Bank of Hawaii
12712.0,Honolulu,HI,96819,453110.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,"Kabbage, Inc."
20800.0,KAPOLEI,,96707,531210.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,"American Savings Bank, FSB"
99392.0,KANEOHE,,96744,111219.0,CORPORATION,Unanswered,Unanswered,Unanswered,,,05/04/2020,Bank of Hawaii
52000.0,HONOLULU,,96826,453210.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/07/2020,First Hawaiian Bank
11250.0,Honolulu,HI,96795,236118.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/05/2020,Central Pacific Bank
22900.0,HONOLULU,,96826,999990.0,CORPORATION,Unanswered,Unanswered,Unanswered,,8.0,04/06/2020,"American Savings Bank, FSB"
21100.0,Honolulu,Hawaii,96814,531210.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/13/2020,Central Pacific Bank
3310.0,Kailua Kona,Hawaii,96740,721199.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,05/21/2020,First Hawaiian Bank
2677.5,Kihei,HI,96753,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/16/2020,Celtic Bank Corporation
20800.0,HONOLULU,Hawaii,,488999.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,"American Savings Bank, FSB"
18500.0,Honolulu,HI,96815,423940.0,corporation,Asian,Male Owned,Non-Veteran,,1.0,04/28/2020,Hawaii National Bank
16625.62,HONOLULU,Hawaii,96816,454390.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,07/30/2020,Cross River Bank
16875.0,HONOLULU,Hawaii,,448190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/27/2020,Bank of Hawaii
7300.0,Kapaa,,,531110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
21100.0,HONOLULU,,96813,541199.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/13/2020,Central Pacific Bank
20833.0,Honolulu,HI,96814,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/16/2020,First Hawaiian Bank
15965.0,KALAHEO,HI,96741,238350.0,subchapter s corporation,Unanswered,Unanswered,Unanswered,,,04/10/2020,Bank of Hawaii
14500.0,Honolulu,,96816,541110.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,"American Savings Bank, FSB"
84500.0,HILO,,96720,541940.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,15.0,04/11/2020,First Hawaiian Bank
17655.0,Makawao,,96768,541310.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,0.0,06/02/2020,Central Pacific Bank
17800.0,Haiku,Hawaii,96708,811111.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/30/2020,"American Savings Bank, FSB"
101610.0,HONOLULU,HI,96813,621111.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii
27500.0,LIHUE,HI,96766,531311.0,Corporation,Unanswered,Male Owned,Non-Veteran,,2.0,04/30/2020,First Hawaiian Bank
130800.0,WAIPAHU,Hawaii,96797,424490.0,Corporation,Asian,Male Owned,Non-Veteran,,23.0,04/06/2020,Central Pacific Bank
4300.0,HONOLULU,Hawaii,96813,624410.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/14/2020,Central Pacific Bank
43505.0,EWA BEACH,Hawaii,96706,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/27/2020,Bank of Hawaii
6486.0,Kula,HI,96790,711130.0,Corp,Unanswered,Unanswered,Unanswered,,1.0,07/23/2020,"Kabbage, Inc."
31300.0,KAPOLEI,,96707,713940.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,3.0,04/29/2020,"American Savings Bank, FSB"
98685.0,HONOLULU,HI,96819,423330.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,13.0,05/18/2020,Bank of Hawaii
9207.0,HONOLULU,Hawaii,96817,445210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,07/28/2020,Intuit Financing Inc.
20800.0,HONOLULU,HI,96817,621112.0,corporation,Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,Bank of Hawaii
9479.0,Kapolei,,,541512.0,CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,08/06/2020,"Kabbage, Inc."
76400.0,KAHULUI,Hawaii,96732,238210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5.0,05/08/2020,"American Savings Bank, FSB"
60000.0,HONOLULU,Hawaii,96813,531320.0,Corp,Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii
25000.0,KAILUA,Hawaii,96734,524210.0,Corporation,Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,"American Savings Bank, FSB"
72697.0,HILO,HI,96720,562111.0,Corporation,Unanswered,Unanswered,Unanswered,,,05/01/2020,CU Hawaii FCU
25121.0,Honolulu,Hawaii,96813,621111.0,corporation,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank
45000.0,Honolulu,Hawaii,96819,722513.0,Corp,Asian,Male Owned,Non-Veteran,,7.0,04/28/2020,Hawaii National Bank
125392.5,Honolulu,,96814,621210.0,LLC,Unanswered,Unanswered,Unanswered,,7.0,04/30/2020,First Hawaiian Bank
12500.0,HONOLULU,HI,,238220.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/11/2020,Central Pacific Bank
31800.0,KANEOHE,HI,96744,311919.0,Limited  Liability Company(LLC),Asian,Male Owned,Non-Veteran,,3.0,04/04/2020,"American Savings Bank, FSB"
25000.0,KULA,,96790,531311.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/07/2020,Central Pacific Bank
20833.0,HONOLULU,Hawaii,96819,531210.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/26/2020,Central Pacific Bank
20038.75,HONOLULU,HI,96825,611699.0,limited  liability company(llc),Asian,Female Owned,Unanswered,,1.0,04/28/2020,HawaiiUSA FCU
15000.0,KAPOLEI,HI,96707,531210.0,CORPORATION,Unanswered,Unanswered,Unanswered,,2.0,04/05/2020,Central Pacific Bank
17100.0,HONOLULU,HI,96816,922130.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,3.0,04/07/2020,Central Pacific Bank
52320.0,HONOLULU,Hawaii,96815,561510.0,Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii
26000.0,HONOLULU,Hawaii,96813,524210.0,corporation,Unanswered,Unanswered,Unanswered,,3.0,04/15/2020,First Hawaiian Bank
5700.0,HONOLULU,HI,96816,424990.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,Central Pacific Bank
37862.5,Waikoloa,HI,96738,813312.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,4.0,05/01/2020,First Hawaiian Bank
12500.0,Mililani,HI,96789,722320.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,06/26/2020,MBE Capital Partners
9400.0,HONOLULUnolulu,Hawaii,96813,621399.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,,04/16/2020,Central Pacific Bank
14928.8,KAILUA KONA,,96745,423320.0,corporation,Unanswered,Unanswered,Unanswered,,2.0,08/07/2020,HawaiiUSA FCU
110000.0,KEALAKEKUA,,96750,722511.0,corporation,Unanswered,Unanswered,Unanswered,,23.0,04/28/2020,"American Savings Bank, FSB"
18000.0,WAIPAHU,HI,96797,424320.0,CORPORATION,Unanswered,Unanswered,Unanswered,,3.0,04/11/2020,HawaiiUSA FCU
20833.0,Honolulu,HI,96825,541519.0,SEI,Hispanic,Male Owned,Non-Veteran,,1.0,08/04/2020,"Kabbage, Inc."
17620.0,WAIKOLOA,Hawaii,96738,561720.0,SP,Unanswered,Unanswered,Unanswered,,1.0,04/30/2020,First Hawaiian Bank
17685.0,Honolulu,Hawaii,96826,453998.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,3.0,05/26/2020,Cross River Bank
20830.0,HONOLULU,HI,96813,541110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/12/2020,Bank of Hawaii
38400.0,HONOLULU,Hawaii,96819,811198.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/09/2020,Central Pacific Bank
10600.0,HONOLULU,,96815,722513.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,4.0,05/09/2020,"American Savings Bank, FSB"
31200.0,HONOLULU,Hawaii,96826,424940.0,Corporation,Unanswered,Unanswered,Unanswered,,3.0,04/08/2020,Central Pacific Bank
2450.0,HONOLULU,HI,,722513.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,,06/16/2020,Bank of Hawaii
40020.0,KIHEI,Hawaii,96753,813990.0,LLC,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii
27565.0,Kahului,,96732,811111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,First Hawaiian Bank
3500.0,Kailua Kona,,96740,238220.0,corporation,Unanswered,Unanswered,Unanswered,,1.0,05/02/2020,First Hawaiian Bank
72500.0,HONOLULU,HI,96817,425120.0,CORPORATION,Unanswered,Unanswered,Unanswered,,14.0,04/06/2020,"American Savings Bank, FSB"
16900.0,Honolulu,Hawaii,96821,541613.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,1.0,05/15/2020,Hawaii National Bank
45400.0,HONOLULU,HI,96817,453110.0,Limited  Liability Company(LLC),Asian,Female Owned,Non-Veteran,,7.0,04/09/2020,Hawaii National Bank
34000.0,KIHEI,,96753,721199.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,06/12/2020,"American Savings Bank, FSB"
129500.0,WAILUKU,HI,96793,711310.0,Professional Association,Unanswered,Unanswered,Unanswered,,8.0,04/05/2020,Bank of Hawaii
25910.15,LIHUE,Hawaii,96766,541110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Alma
27500.0,KAILUA,HI,96734,236115.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,3.0,04/12/2020,"American Savings Bank, FSB"
9700.0,Volcano,Hawaii,96785,621399.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
3100.0,HONOLULU,,96818,485310.0,SELF-EMPLOYED INDIVIDUALS,Asian,Male Owned,Non-Veteran,,1.0,04/30/2020,Ohana Pacific Bank
17500.0,AIEA,,96701,524210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,Central Pacific Bank
13600.0,HONOLULU,,96822,522390.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/28/2020,Central Pacific Bank
67500.0,HONOLULU,Hawaii,,722513.0,Corporation,Unanswered,Unanswered,Unanswered,,7.0,04/07/2020,Central Pacific Bank
8075.0,Haiku,Hawaii,,236118.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,WebBank
31527.0,Mililani,,96789,237310.0,corporation,Unanswered,Unanswered,Unanswered,,4.0,04/30/2020,First Hawaiian Bank
76585.0,Hilo,,96720,621111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,8.0,04/16/2020,First Hawaiian Bank
57900.0,AIEA,HI,96701,453220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14.0,05/07/2020,"American Savings Bank, FSB"
8440.0,Honolulu,HI,96816,485320.0,SELF-EMPLOYED INDIVIDUALS,Unanswered,Unanswered,Unanswered,,0.0,05/13/2020,Central Pacific Bank
39290.0,KEAAU,,96749,236115.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/10/2020,Bank of Hawaii
17200.0,HONOLULU,HI,96825,621999.0,SEI,Unanswered,Unanswered,Unanswered,,26.0,04/14/2020,Central Pacific Bank
7100.0,KAPOLEI,,96707,621210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4.0,04/11/2020,"American Savings Bank, FSB"
99425.0,Aiea,,96701,238310.0,Partnership,Asian,Unanswered,Unanswered,,7.0,06/26/2020,"Kabbage, Inc."
6700.0,HONOLULU,HI,96822,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,04/29/2020,"American Savings Bank, FSB"
7200.0,HONOLULU,HI,96825,541213.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/11/2020,Central Pacific Bank
85612.0,HAUULA,,96717,722513.0,Corporation,White,Male Owned,Non-Veteran,,,04/15/2020,Bank of Hawaii
92200.0,HONOLULU,HI,,811420.0,Corporation,Unanswered,Male Owned,Non-Veteran,,7.0,04/06/2020,"American Savings Bank, FSB"
38000.0,HILO,Hawaii,96720,722511.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/10/2020,"American Savings Bank, FSB"
27790.0,Honolulu,,96837,532490.0,Corp,Unanswered,Unanswered,Unanswered,,2.0,05/01/2020,First Hawaiian Bank
14000.0,WAILUKU,HI,96793,561510.0,Corporation,Unanswered,Unanswered,Unanswered,,4.0,04/08/2020,Central Pacific Bank
12583.0,LAWAI,Hawaii,96765,531311.0,SP,Unanswered,Unanswered,Unanswered,,1.0,05/04/2020,First Hawaiian Bank
42880.0,KAPOLEI,HI,96707,722513.0,LLC,Unanswered,Unanswered,Unanswered,,8.0,04/27/2020,Bank of Hawaii
13500.0,KAILUA KONA,Hawaii,96740,451110.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
136100.0,HONOLULU,,,531210.0,Corporation,Unanswered,Unanswered,Unanswered,,8.0,04/06/2020,Bank of Hawaii
69100.0,HONOLULU,HI,96818,339999.0,CORPORATION,Unanswered,Unanswered,Unanswered,,14.0,04/05/2020,"American Savings Bank, FSB"
108400.0,LAHAINA,Hawaii,96761,453920.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/10/2020,First Hawaiian Bank
32500.0,KURTISTOWN,Hawaii,96760,562991.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,06/24/2020,Bank of Hawaii
20100.0,MILILANI,,96789,541213.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/15/2020,Central Pacific Bank
39650.0,Honolulu,,96825,812910.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/30/2020,First Hawaiian Bank
4300.0,HONOLULU,Hawaii,96821,541921.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
13400.0,KAILUA,HI,96734,531210.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/11/2020,Central Pacific Bank
43112.5,Honolulu,HI,96816,812310.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,15.0,04/28/2020,First Hawaiian Bank
15000.0,KAPOLEI,,96709,812199.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,42.0,04/08/2020,Central Pacific Bank
4300.0,LIHUE,HI,96766,722515.0,SUBCHAPTER S CORPORATION,Unanswered,Unanswered,Unanswered,,1.0,04/06/2020,"American Savings Bank, FSB"
5000.0,HONOLULU,Hawaii,96813,541110.0,LIMITED  LIABILITY COMPANY(LLC),Unanswered,Unanswered,Unanswered,,16.0,04/28/2020,Central Pacific Bank
18912.0,Aiea,Hawaii,96701,531120.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,Central Pacific Bank
3400.0,HONOLULU,Hawaii,96815,812990.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14.0,04/03/2020,Central Pacific Bank
44385.0,KAHULUI,HI,96732,423990.0,Corporation,Unanswered,Male Owned,Non-Veteran,,9.0,04/27/2020,Bank of Hawaii
6000.0,HONOLULU,Hawaii,96818,812111.0,IC,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,"American Savings Bank, FSB"
27500.0,LAHAINA,,96761,453220.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10.0,04/04/2020,Central Pacific Bank
117100.0,HONOLULU,Hawaii,96819,488410.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,20.0,05/01/2020,"American Savings Bank, FSB"
1000.0,Honolulu,HI,96817,485310.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0.0,05/23/2020,Celtic Bank Corporation
27010.0,KANEOHE,,96744,423940.0,corporation,Unanswered,Unanswered,Unanswered,,8.0,05/15/2020,Bank of Hawaii
62992.0,HONOLULU,Hawaii,96815,722511.0,Corp,Unanswered,Unanswered,Unanswered,,21.0,04/27/2020,Bank of Hawaii
1085.0,PAHOA,HI,96778,445110.0,sole proprietorship,Unanswered,Unanswered,Unanswered,,,05/08/2020,CU Hawaii FCU
30785.0,Honolulu,Hawaii,96821,111421.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6.0,04/28/2020,First Hawaiian Bank
31500.0,WAILUKU,,96793,541110.0,P,Unanswered,Unanswered,Unanswered,,4.0,04/28/2020,First Hawaiian Bank
10325.0,Kihei,Hawaii,96753,541921.0,SOLE PROPRIETORSHIP,Unanswered,Unanswered,Unanswered,,1.0,05/01/2020,WebBank
63800.0,LAHAINA,,96761,812990.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,8.0,04/10/2020,City National Bank
30000.0,Lahaina,HI,96761,722515.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,05/01/2020,WebBank
75700.0,PUKALANI,HI,96768,621210.0,CORPORATION,Unanswered,Unanswered,Unanswered,,8.0,04/28/2020,Bank of Hawaii
48875.0,KAHUKU,,96731,424480.0,S-Corp,Unanswered,Unanswered,Unanswered,,8.0,06/12/2020,First Hawaiian Bank
9300.0,KAILUA KONA,HI,96740,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/11/2020,"American Savings Bank, FSB"
30000.0,HONOLULU,HI,96817,451140.0,Corp,Unanswered,Unanswered,Unanswered,,3.0,04/10/2020,Central Pacific Bank
124600.0,HONOLULU,,96816,721199.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,11.0,04/15/2020,First Hawaiian Bank
14615.0,Hilo,,96720,531210.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,06/29/2020,MBE Capital Partners
12500.0,Kilauea,,96754,541940.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1.0,05/20/2020,First Hawaiian Bank
20833.0,Kihei,Hawaii,96753,711510.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/05/2020,Cross River Bank
29000.0,HONOLULU,Hawaii,96817,621111.0,Corp,Asian,Male Owned,Non-Veteran,,5.0,04/07/2020,Central Pacific Bank
4170.2,KOLOA,HI,96756,561720.0,INDEPENDENT CONTRACTORS,Unanswered,Unanswered,Unanswered,,1.0,05/05/2020,Kaua'i Government Employees' FCU
12227.0,PAIA,HI,96779,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,05/10/2020,Bank of Hawaii
19925.0,MILILANI,HI,96789,236115.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,6.0,04/27/2020,Bank of Hawaii
85700.0,HONOLULU,HI,96821,621111.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/08/2020,First Hawaiian Bank
11631.0,Honolulu,Hawaii,96814,337122.0,limited  liability company(llc),Unanswered,Unanswered,Unanswered,,0.0,04/30/2020,Central Pacific Bank
21800.0,KAPAA,HI,96746,541310.0,S-Corp,Unanswered,Unanswered,Unanswered,,2.0,05/03/2020,"American Savings Bank, FSB"
7377.5,Honokaa,Hawaii,96727,453220.0,Corporation,Unanswered,Unanswered,Unanswered,,2.0,04/30/2020,Hawaii Community FCU
8900.0,LAHAINA,Hawaii,96761,713940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1.0,04/10/2020,"American Savings Bank, FSB"
16198.0,Ewa Beach,Hawaii,,423990.0,self-employed individuals,Unanswered,Unanswered,Unanswered,,1.0,06/19/2020,"Kabbage, Inc."
32500.0,HONOLULU,HI,96825,812112.0,sole proprietorship,Unanswered,Unanswered,Non-Veteran,,4.0,04/28/2020,"American Savings Bank, FSB"
3325.0,HAIKU,,96708,713940.0,Independent Contractors,Unanswered,Unanswered,Unanswered,,1.0,05/21/2020,Bank of Hawaii
98200.0,Honolulu,HI,96818,311340.0,S-Corp,Unanswered,Unanswered,Unanswered,,38.0,04/29/2020,"Zions Bank, A Division of"
23300.0,KIHEI,HI,96753,561730.0,Corporation,Unanswered,Unanswered,Unanswered,,6.0,04/28/2020,Bank of Hawaii
32587.0,KEAAU,HI,96749,424440.0,CORPORATION,White,Male Owned,Veteran,,,04/14/2020,Bank of Hawaii
44000.0,KAMUELA,HI,96743,722511.0,LIMITED  LIABILITY COMPANY(LLC),Asian,Male Owned,Non-Veteran,,15.0,04/30/2020,Central Pacific Bank
